session_date,contract,dir,signal_from_utc,entry_utc,exit_utc,prior_move_pts,entry_px,exit_px,points,gross_usd,net_usd,cum_gross,cum_net
2010-12-03,201103,LONG,2010-12-03 03:00:00+00:00,2010-12-03 05:00:00+00:00,2010-12-03 07:00:00+00:00,-0.015,28.785,28.83,0.045,45.0,13.8,1920.0,828.0
2010-12-06,201103,SHORT,2010-12-05 23:00:00+00:00,2010-12-06 01:00:00+00:00,2010-12-06 03:00:00+00:00,0.075,29.64,29.78,-0.14,-140.0,-171.2,1780.0,656.8
2010-12-06,201103,SHORT,2010-12-06 03:00:00+00:00,2010-12-06 05:00:00+00:00,2010-12-06 07:00:00+00:00,0.075,29.855,29.825,0.03,30.0,-1.2,1810.0,655.6
2010-12-07,201103,LONG,2010-12-06 23:00:00+00:00,2010-12-07 01:00:00+00:00,2010-12-07 03:00:00+00:00,-0.1,30.015,30.315,0.3,300.0,268.8,2110.0,924.4
2010-12-07,201103,LONG,2010-12-07 03:00:00+00:00,2010-12-07 05:00:00+00:00,2010-12-07 07:00:00+00:00,-0.15,30.165,30.11,-0.055,-55.0,-86.2,2055.0,838.2
2010-12-08,201103,LONG,2010-12-07 23:00:00+00:00,2010-12-08 01:00:00+00:00,2010-12-08 03:00:00+00:00,-0.125,28.955,28.7,-0.255,-255.0,-286.2,1800.0,552.0
2010-12-08,201103,SHORT,2010-12-08 03:00:00+00:00,2010-12-08 05:00:00+00:00,2010-12-08 07:00:00+00:00,0.205,28.905,28.82,0.085,85.0,53.8,1885.0,605.8
2010-12-09,201103,SHORT,2010-12-08 23:00:00+00:00,2010-12-09 01:00:00+00:00,2010-12-09 03:00:00+00:00,0.23,28.48,28.705,-0.225,-225.0,-256.2,1660.0,349.6
2010-12-09,201103,LONG,2010-12-09 03:00:00+00:00,2010-12-09 05:00:00+00:00,2010-12-09 07:00:00+00:00,-0.025,28.68,28.64,-0.04,-40.0,-71.2,1620.0,278.4
2010-12-10,201103,SHORT,2010-12-09 23:00:00+00:00,2010-12-10 01:00:00+00:00,2010-12-10 03:00:00+00:00,0.075,28.87,28.96,-0.09,-90.0,-121.2,1530.0,157.2
2010-12-10,201103,SHORT,2010-12-10 03:00:00+00:00,2010-12-10 05:00:00+00:00,2010-12-10 07:00:00+00:00,0.005,28.965,28.98,-0.015,-15.0,-46.2,1515.0,111.0
2010-12-13,201103,SHORT,2010-12-12 23:00:00+00:00,2010-12-13 01:00:00+00:00,2010-12-13 03:00:00+00:00,0.085,28.7,28.95,-0.25,-250.0,-281.2,1265.0,-170.2
2010-12-13,201103,LONG,2010-12-13 03:00:00+00:00,2010-12-13 05:00:00+00:00,2010-12-13 07:00:00+00:00,-0.075,28.875,29.23,0.355,355.0,323.8,1620.0,153.6
2010-12-14,201103,SHORT,2010-12-13 23:00:00+00:00,2010-12-14 01:00:00+00:00,2010-12-14 03:00:00+00:00,0.14,29.76,29.845,-0.085,-85.0,-116.2,1535.0,37.4
2010-12-14,201103,LONG,2010-12-14 03:00:00+00:00,2010-12-14 05:00:00+00:00,2010-12-14 07:00:00+00:00,-0.05,29.795,29.855,0.06,60.0,28.8,1595.0,66.2
2010-12-15,201103,LONG,2010-12-14 23:00:00+00:00,2010-12-15 01:00:00+00:00,2010-12-15 03:00:00+00:00,-0.045,29.545,29.55,0.005,5.0,-26.2,1600.0,40.0
2010-12-15,201103,LONG,2010-12-15 03:00:00+00:00,2010-12-15 05:00:00+00:00,2010-12-15 07:00:00+00:00,-0.13,29.42,29.28,-0.14,-140.0,-171.2,1460.0,-131.2
2010-12-16,201103,SHORT,2010-12-16 01:00:00+00:00,2010-12-16 03:00:00+00:00,2010-12-16 05:00:00+00:00,0.17,29.05,29.03,0.02,20.0,-11.2,1480.0,-142.4
2010-12-17,201103,SHORT,2010-12-16 23:00:00+00:00,2010-12-17 01:00:00+00:00,2010-12-17 03:00:00+00:00,0.255,29.16,29.28,-0.12,-120.0,-151.2,1360.0,-293.6
2010-12-17,201103,LONG,2010-12-17 03:00:00+00:00,2010-12-17 05:00:00+00:00,2010-12-17 07:00:00+00:00,-0.17,29.11,29.14,0.03,30.0,-1.2,1390.0,-294.8
2010-12-20,201103,SHORT,2010-12-19 23:00:00+00:00,2010-12-20 01:00:00+00:00,2010-12-20 03:00:00+00:00,0.065,29.46,29.37,0.09,90.0,58.8,1480.0,-236.0
2010-12-20,201103,LONG,2010-12-20 03:00:00+00:00,2010-12-20 05:00:00+00:00,2010-12-20 07:00:00+00:00,-0.045,29.325,29.395,0.07,70.0,38.8,1550.0,-197.2
2010-12-21,201103,SHORT,2010-12-20 23:00:00+00:00,2010-12-21 01:00:00+00:00,2010-12-21 03:00:00+00:00,0.02,29.43,29.365,0.065,65.0,33.8,1615.0,-163.4
2010-12-21,201103,LONG,2010-12-21 03:00:00+00:00,2010-12-21 05:00:00+00:00,2010-12-21 07:00:00+00:00,-0.045,29.32,29.43,0.11,110.0,78.8,1725.0,-84.6
2010-12-22,201103,SHORT,2010-12-21 23:00:00+00:00,2010-12-22 01:00:00+00:00,2010-12-22 03:00:00+00:00,0.075,29.425,29.42,0.005,5.0,-26.2,1730.0,-110.8
2010-12-22,201103,LONG,2010-12-22 03:00:00+00:00,2010-12-22 05:00:00+00:00,2010-12-22 07:00:00+00:00,-0.035,29.385,29.375,-0.01,-10.0,-41.2,1720.0,-152.0
2010-12-23,201103,SHORT,2010-12-22 23:30:00+00:00,2010-12-23 01:30:00+00:00,2010-12-23 03:30:00+00:00,0.005,29.33,29.36,-0.03,-30.0,-61.2,1690.0,-213.2
2010-12-23,201103,SHORT,2010-12-23 03:30:00+00:00,2010-12-23 05:30:00+00:00,2010-12-23 07:30:00+00:00,0.005,29.365,29.29,0.075,75.0,43.8,1765.0,-169.4
2010-12-27,201103,SHORT,2010-12-26 23:00:00+00:00,2010-12-27 01:00:00+00:00,2010-12-27 03:00:00+00:00,0.205,29.095,29.265,-0.17,-170.0,-201.2,1595.0,-370.6
2010-12-27,201103,SHORT,2010-12-27 03:30:00+00:00,2010-12-27 05:30:00+00:00,2010-12-27 07:30:00+00:00,0.065,29.32,29.29,0.03,30.0,-1.2,1625.0,-371.8
2010-12-28,201103,SHORT,2010-12-27 23:00:00+00:00,2010-12-28 01:00:00+00:00,2010-12-28 03:00:00+00:00,0.115,29.44,29.53,-0.09,-90.0,-121.2,1535.0,-493.0
2010-12-28,201103,LONG,2010-12-28 03:00:00+00:00,2010-12-28 05:00:00+00:00,2010-12-28 07:00:00+00:00,-0.065,29.465,29.42,-0.045,-45.0,-76.2,1490.0,-569.2
2010-12-29,201103,LONG,2010-12-28 23:00:00+00:00,2010-12-29 01:00:00+00:00,2010-12-29 03:00:00+00:00,-0.095,30.175,30.23,0.055,55.0,23.8,1545.0,-545.4
2010-12-29,201103,SHORT,2010-12-29 03:00:00+00:00,2010-12-29 05:00:00+00:00,2010-12-29 07:00:00+00:00,0.14,30.37,30.405,-0.035,-35.0,-66.2,1510.0,-611.6
2010-12-30,201103,SHORT,2010-12-29 23:00:00+00:00,2010-12-30 01:00:00+00:00,2010-12-30 03:00:00+00:00,0.04,30.635,30.755,-0.12,-120.0,-151.2,1390.0,-762.8
2010-12-30,201103,SHORT,2010-12-30 03:00:00+00:00,2010-12-30 05:00:00+00:00,2010-12-30 07:00:00+00:00,0.03,30.785,30.77,0.015,15.0,-16.2,1405.0,-779.0
2010-12-31,201103,SHORT,2010-12-30 23:00:00+00:00,2010-12-31 01:00:00+00:00,2010-12-31 03:00:00+00:00,0.035,30.625,30.675,-0.05,-50.0,-81.2,1355.0,-860.2
2010-12-31,201103,SHORT,2010-12-31 03:00:00+00:00,2010-12-31 05:00:00+00:00,2010-12-31 07:00:00+00:00,0.075,30.75,30.74,0.01,10.0,-21.2,1365.0,-881.4
2011-01-03,201103,LONG,2011-01-02 23:00:00+00:00,2011-01-03 01:00:00+00:00,2011-01-03 03:00:00+00:00,-0.11,30.8,30.81,0.01,10.0,-21.2,1375.0,-902.6
2011-01-03,201103,SHORT,2011-01-03 03:00:00+00:00,2011-01-03 05:00:00+00:00,2011-01-03 07:00:00+00:00,0.135,30.945,30.975,-0.03,-30.0,-61.2,1345.0,-963.8
2011-01-04,201103,LONG,2011-01-03 23:00:00+00:00,2011-01-04 01:00:00+00:00,2011-01-04 03:00:00+00:00,-0.085,30.67,30.76,0.09,90.0,58.8,1435.0,-905.0
2011-01-04,201103,SHORT,2011-01-04 03:00:00+00:00,2011-01-04 05:00:00+00:00,2011-01-04 07:00:00+00:00,0.105,30.865,30.775,0.09,90.0,58.8,1525.0,-846.2
2011-01-05,201103,LONG,2011-01-04 23:00:00+00:00,2011-01-05 01:00:00+00:00,2011-01-05 03:00:00+00:00,-0.1,29.785,29.67,-0.115,-115.0,-146.2,1410.0,-992.4
2011-01-05,201103,SHORT,2011-01-05 03:00:00+00:00,2011-01-05 05:00:00+00:00,2011-01-05 07:00:00+00:00,0.005,29.675,29.58,0.095,95.0,63.8,1505.0,-928.6
2011-01-06,201103,SHORT,2011-01-05 23:00:00+00:00,2011-01-06 01:00:00+00:00,2011-01-06 03:00:00+00:00,0.195,29.465,29.435,0.03,30.0,-1.2,1535.0,-929.8
2011-01-06,201103,LONG,2011-01-06 03:00:00+00:00,2011-01-06 05:00:00+00:00,2011-01-06 07:00:00+00:00,-0.055,29.38,29.44,0.06,60.0,28.8,1595.0,-901.0
2011-01-07,201103,LONG,2011-01-06 23:00:00+00:00,2011-01-07 01:00:00+00:00,2011-01-07 03:00:00+00:00,-0.21,28.91,29.005,0.095,95.0,63.8,1690.0,-837.2
2011-01-07,201103,LONG,2011-01-07 03:00:00+00:00,2011-01-07 05:00:00+00:00,2011-01-07 07:00:00+00:00,-0.005,29.0,28.8,-0.2,-200.0,-231.2,1490.0,-1068.4
2011-01-10,201103,SHORT,2011-01-09 23:00:00+00:00,2011-01-10 01:00:00+00:00,2011-01-10 03:00:00+00:00,0.04,28.91,28.97,-0.06,-60.0,-91.2,1430.0,-1159.6
2011-01-10,201103,LONG,2011-01-10 03:00:00+00:00,2011-01-10 05:00:00+00:00,2011-01-10 07:00:00+00:00,-0.035,28.935,28.96,0.025,25.0,-6.2,1455.0,-1165.8
2011-01-11,201103,SHORT,2011-01-10 23:00:00+00:00,2011-01-11 01:00:00+00:00,2011-01-11 03:00:00+00:00,0.04,29.13,29.17,-0.04,-40.0,-71.2,1415.0,-1237.0
2011-01-11,201103,LONG,2011-01-11 03:00:00+00:00,2011-01-11 05:00:00+00:00,2011-01-11 07:00:00+00:00,-0.05,29.12,29.235,0.115,115.0,83.8,1530.0,-1153.2
2011-01-12,201103,SHORT,2011-01-11 23:00:00+00:00,2011-01-12 01:00:00+00:00,2011-01-12 03:00:00+00:00,0.15,29.685,29.775,-0.09,-90.0,-121.2,1440.0,-1274.4
2011-01-12,201103,LONG,2011-01-12 03:00:00+00:00,2011-01-12 05:00:00+00:00,2011-01-12 07:00:00+00:00,-0.085,29.69,29.73,0.04,40.0,8.8,1480.0,-1265.6
2011-01-13,201103,SHORT,2011-01-12 23:00:00+00:00,2011-01-13 01:00:00+00:00,2011-01-13 03:00:00+00:00,0.035,29.745,29.665,0.08,80.0,48.8,1560.0,-1216.8
2011-01-13,201103,LONG,2011-01-13 03:00:00+00:00,2011-01-13 05:00:00+00:00,2011-01-13 07:00:00+00:00,-0.075,29.59,29.495,-0.095,-95.0,-126.2,1465.0,-1343.0
2011-01-14,201103,SHORT,2011-01-13 23:00:00+00:00,2011-01-14 01:00:00+00:00,2011-01-14 03:00:00+00:00,0.005,28.79,28.865,-0.075,-75.0,-106.2,1390.0,-1449.2
2011-01-14,201103,SHORT,2011-01-14 03:00:00+00:00,2011-01-14 05:00:00+00:00,2011-01-14 07:00:00+00:00,0.065,28.93,28.88,0.05,50.0,18.8,1440.0,-1430.4
2011-01-17,201103,LONG,2011-01-16 23:00:00+00:00,2011-01-17 01:00:00+00:00,2011-01-17 03:00:00+00:00,-0.105,28.575,28.525,-0.05,-50.0,-81.2,1390.0,-1511.6
2011-01-17,201103,LONG,2011-01-17 03:00:00+00:00,2011-01-17 05:00:00+00:00,2011-01-17 07:00:00+00:00,-0.145,28.38,28.325,-0.055,-55.0,-86.2,1335.0,-1597.8
2011-01-18,201103,LONG,2011-01-17 23:30:00+00:00,2011-01-18 01:30:00+00:00,2011-01-18 03:30:00+00:00,-0.06,28.265,28.335,0.07,70.0,38.8,1405.0,-1559.0
2011-01-18,201103,SHORT,2011-01-18 03:30:00+00:00,2011-01-18 05:30:00+00:00,2011-01-18 07:30:00+00:00,0.045,28.38,28.45,-0.07,-70.0,-101.2,1335.0,-1660.2
2011-01-19,201103,SHORT,2011-01-18 23:00:00+00:00,2011-01-19 01:00:00+00:00,2011-01-19 03:00:00+00:00,0.27,29.12,29.14,-0.02,-20.0,-51.2,1315.0,-1711.4
2011-01-19,201103,LONG,2011-01-19 03:00:00+00:00,2011-01-19 05:00:00+00:00,2011-01-19 07:00:00+00:00,-0.01,29.13,29.24,0.11,110.0,78.8,1425.0,-1632.6
2011-01-20,201103,LONG,2011-01-19 23:00:00+00:00,2011-01-20 01:00:00+00:00,2011-01-20 03:00:00+00:00,-0.145,28.62,28.69,0.07,70.0,38.8,1495.0,-1593.8
2011-01-20,201103,SHORT,2011-01-20 03:00:00+00:00,2011-01-20 05:00:00+00:00,2011-01-20 07:00:00+00:00,0.025,28.715,28.4,0.315,315.0,283.8,1810.0,-1310.0
2011-01-21,201103,SHORT,2011-01-20 23:00:00+00:00,2011-01-21 01:00:00+00:00,2011-01-21 03:00:00+00:00,0.055,27.6,27.565,0.035,35.0,3.8,1845.0,-1306.2
2011-01-21,201103,LONG,2011-01-21 03:00:00+00:00,2011-01-21 05:00:00+00:00,2011-01-21 07:00:00+00:00,-0.28,27.285,27.345,0.06,60.0,28.8,1905.0,-1277.4
2011-01-24,201103,SHORT,2011-01-23 23:00:00+00:00,2011-01-24 01:00:00+00:00,2011-01-24 03:00:00+00:00,0.18,27.77,27.9,-0.13,-130.0,-161.2,1775.0,-1438.6
2011-01-24,201103,LONG,2011-01-24 03:00:00+00:00,2011-01-24 05:00:00+00:00,2011-01-24 07:00:00+00:00,-0.04,27.86,27.905,0.045,45.0,13.8,1820.0,-1424.8
2011-01-25,201103,LONG,2011-01-24 23:00:00+00:00,2011-01-25 01:00:00+00:00,2011-01-25 03:00:00+00:00,-0.22,26.79,26.835,0.045,45.0,13.8,1865.0,-1411.0
2011-01-25,201103,LONG,2011-01-25 03:00:00+00:00,2011-01-25 05:00:00+00:00,2011-01-25 07:00:00+00:00,-0.11,26.725,26.75,0.025,25.0,-6.2,1890.0,-1417.2
2011-01-26,201103,SHORT,2011-01-25 23:00:00+00:00,2011-01-26 01:00:00+00:00,2011-01-26 03:00:00+00:00,0.175,27.0,26.92,0.08,80.0,48.8,1970.0,-1368.4
2011-01-26,201103,SHORT,2011-01-26 03:00:00+00:00,2011-01-26 05:00:00+00:00,2011-01-26 07:00:00+00:00,0.025,26.945,27.0,-0.055,-55.0,-86.2,1915.0,-1454.6
2011-01-27,201103,SHORT,2011-01-26 23:00:00+00:00,2011-01-27 01:00:00+00:00,2011-01-27 03:00:00+00:00,0.045,27.635,27.705,-0.07,-70.0,-101.2,1845.0,-1555.8
2011-01-27,201103,LONG,2011-01-27 03:00:00+00:00,2011-01-27 05:00:00+00:00,2011-01-27 07:00:00+00:00,-0.145,27.56,27.55,-0.01,-10.0,-41.2,1835.0,-1597.0
2011-01-28,201103,LONG,2011-01-27 23:00:00+00:00,2011-01-28 01:00:00+00:00,2011-01-28 03:00:00+00:00,-0.14,26.78,26.67,-0.11,-110.0,-141.2,1725.0,-1738.2
2011-01-28,201103,LONG,2011-01-28 03:00:00+00:00,2011-01-28 05:00:00+00:00,2011-01-28 07:00:00+00:00,-0.06,26.61,26.675,0.065,65.0,33.8,1790.0,-1704.4
2011-01-31,201103,LONG,2011-01-30 23:00:00+00:00,2011-01-31 01:00:00+00:00,2011-01-31 03:00:00+00:00,-0.15,28.145,28.1,-0.045,-45.0,-76.2,1745.0,-1780.6
2011-01-31,201103,LONG,2011-01-31 03:00:00+00:00,2011-01-31 05:00:00+00:00,2011-01-31 07:00:00+00:00,-0.21,27.89,27.99,0.1,100.0,68.8,1845.0,-1711.8
2011-02-01,201103,SHORT,2011-01-31 23:00:00+00:00,2011-02-01 01:00:00+00:00,2011-02-01 03:00:00+00:00,0.09,28.185,28.155,0.03,30.0,-1.2,1875.0,-1713.0
2011-02-01,201103,LONG,2011-02-01 03:00:00+00:00,2011-02-01 05:00:00+00:00,2011-02-01 07:00:00+00:00,-0.015,28.14,28.255,0.115,115.0,83.8,1990.0,-1629.2
2011-02-02,201103,LONG,2011-02-01 23:00:00+00:00,2011-02-02 01:00:00+00:00,2011-02-02 03:00:00+00:00,-0.015,28.535,28.635,0.1,100.0,68.8,2090.0,-1560.4
2011-02-02,201103,LONG,2011-02-02 03:00:00+00:00,2011-02-02 05:00:00+00:00,2011-02-02 07:00:00+00:00,-0.185,28.45,28.46,0.01,10.0,-21.2,2100.0,-1581.6
2011-02-03,201103,SHORT,2011-02-02 23:00:00+00:00,2011-02-03 01:00:00+00:00,2011-02-03 03:00:00+00:00,0.04,28.375,28.35,0.025,25.0,-6.2,2125.0,-1587.8
2011-02-03,201103,LONG,2011-02-03 03:00:00+00:00,2011-02-03 05:00:00+00:00,2011-02-03 07:00:00+00:00,-0.075,28.275,28.27,-0.005,-5.0,-36.2,2120.0,-1624.0
2011-02-04,201103,LONG,2011-02-03 23:00:00+00:00,2011-02-04 01:00:00+00:00,2011-02-04 03:00:00+00:00,-0.01,28.83,28.815,-0.015,-15.0,-46.2,2105.0,-1670.2
2011-02-04,201103,LONG,2011-02-04 03:00:00+00:00,2011-02-04 05:00:00+00:00,2011-02-04 07:00:00+00:00,-0.01,28.805,28.8,-0.005,-5.0,-36.2,2100.0,-1706.4
2011-02-07,201103,SHORT,2011-02-06 23:00:00+00:00,2011-02-07 01:00:00+00:00,2011-02-07 03:00:00+00:00,0.125,29.165,29.125,0.04,40.0,8.8,2140.0,-1697.6
2011-02-07,201103,SHORT,2011-02-07 03:00:00+00:00,2011-02-07 05:00:00+00:00,2011-02-07 07:00:00+00:00,0.005,29.13,29.2,-0.07,-70.0,-101.2,2070.0,-1798.8
2011-02-08,201103,LONG,2011-02-07 23:00:00+00:00,2011-02-08 01:00:00+00:00,2011-02-08 03:00:00+00:00,-0.02,29.365,29.395,0.03,30.0,-1.2,2100.0,-1800.0
2011-02-08,201103,LONG,2011-02-08 03:00:00+00:00,2011-02-08 05:00:00+00:00,2011-02-08 07:00:00+00:00,-0.005,29.39,29.49,0.1,100.0,68.8,2200.0,-1731.2
2011-02-09,201103,LONG,2011-02-08 23:00:00+00:00,2011-02-09 01:00:00+00:00,2011-02-09 03:00:00+00:00,-0.125,30.105,30.095,-0.01,-10.0,-41.2,2190.0,-1772.4
2011-02-09,201103,SHORT,2011-02-09 03:00:00+00:00,2011-02-09 05:00:00+00:00,2011-02-09 07:00:00+00:00,0.05,30.145,30.185,-0.04,-40.0,-71.2,2150.0,-1843.6
2011-02-10,201103,LONG,2011-02-09 23:00:00+00:00,2011-02-10 01:00:00+00:00,2011-02-10 03:00:00+00:00,-0.08,30.14,30.15,0.01,10.0,-21.2,2160.0,-1864.8
2011-02-10,201103,LONG,2011-02-10 03:00:00+00:00,2011-02-10 05:00:00+00:00,2011-02-10 07:00:00+00:00,-0.065,30.085,30.06,-0.025,-25.0,-56.2,2135.0,-1921.0
2011-02-11,201103,LONG,2011-02-10 23:00:00+00:00,2011-02-11 01:00:00+00:00,2011-02-11 03:00:00+00:00,-0.025,30.135,30.105,-0.03,-30.0,-61.2,2105.0,-1982.2
2011-02-11,201103,LONG,2011-02-11 03:00:00+00:00,2011-02-11 05:00:00+00:00,2011-02-11 07:00:00+00:00,-0.06,30.045,30.085,0.04,40.0,8.8,2145.0,-1973.4
2011-02-14,201103,SHORT,2011-02-13 23:00:00+00:00,2011-02-14 01:00:00+00:00,2011-02-14 03:00:00+00:00,0.01,29.87,29.855,0.015,15.0,-16.2,2160.0,-1989.6
2011-02-14,201103,SHORT,2011-02-14 03:00:00+00:00,2011-02-14 05:00:00+00:00,2011-02-14 07:00:00+00:00,0.035,29.89,29.97,-0.08,-80.0,-111.2,2080.0,-2100.8
2011-02-15,201103,SHORT,2011-02-14 23:00:00+00:00,2011-02-15 01:00:00+00:00,2011-02-15 03:00:00+00:00,0.045,30.595,30.595,-0.0,-0.0,-31.2,2080.0,-2132.0
2011-02-15,201103,SHORT,2011-02-15 03:00:00+00:00,2011-02-15 05:00:00+00:00,2011-02-15 07:00:00+00:00,0.025,30.62,30.52,0.1,100.0,68.8,2180.0,-2063.2
2011-02-16,201103,LONG,2011-02-15 23:00:00+00:00,2011-02-16 01:00:00+00:00,2011-02-16 03:00:00+00:00,-0.045,30.675,30.715,0.04,40.0,8.8,2220.0,-2054.4
2011-02-16,201103,LONG,2011-02-16 03:00:00+00:00,2011-02-16 05:00:00+00:00,2011-02-16 07:00:00+00:00,-0.04,30.675,30.775,0.1,100.0,68.8,2320.0,-1985.6
2011-02-17,201103,SHORT,2011-02-16 23:00:00+00:00,2011-02-17 01:00:00+00:00,2011-02-17 03:00:00+00:00,0.02,30.665,30.655,0.01,10.0,-21.2,2330.0,-2006.8
2011-02-17,201103,SHORT,2011-02-17 03:00:00+00:00,2011-02-17 05:00:00+00:00,2011-02-17 07:00:00+00:00,0.055,30.71,30.725,-0.015,-15.0,-46.2,2315.0,-2053.0
2011-02-18,201103,LONG,2011-02-17 23:00:00+00:00,2011-02-18 01:00:00+00:00,2011-02-18 03:00:00+00:00,-0.13,31.62,31.67,0.05,50.0,18.8,2365.0,-2034.2
2011-02-18,201103,SHORT,2011-02-18 03:00:00+00:00,2011-02-18 05:00:00+00:00,2011-02-18 07:00:00+00:00,0.02,31.69,31.67,0.02,20.0,-11.2,2385.0,-2045.4
2011-02-21,201103,SHORT,2011-02-20 23:00:00+00:00,2011-02-21 01:00:00+00:00,2011-02-21 03:00:00+00:00,0.155,32.81,32.965,-0.155,-155.0,-186.2,2230.0,-2231.6
2011-02-21,201103,SHORT,2011-02-21 03:00:00+00:00,2011-02-21 05:00:00+00:00,2011-02-21 07:00:00+00:00,0.115,33.08,33.29,-0.21,-210.0,-241.2,2020.0,-2472.8
2011-02-22,201103,SHORT,2011-02-21 23:00:00+00:00,2011-02-22 01:00:00+00:00,2011-02-22 03:00:00+00:00,0.165,34.225,33.325,0.9,900.0,868.8,2920.0,-1604.0
2011-02-22,201103,SHORT,2011-02-22 03:00:00+00:00,2011-02-22 05:00:00+00:00,2011-02-22 07:00:00+00:00,0.07,33.395,33.275,0.12,120.0,88.8,3040.0,-1515.2
2011-02-23,201103,LONG,2011-02-22 23:00:00+00:00,2011-02-23 01:00:00+00:00,2011-02-23 03:00:00+00:00,-0.185,32.915,33.055,0.14,140.0,108.8,3180.0,-1406.4
2011-02-23,201103,LONG,2011-02-23 03:00:00+00:00,2011-02-23 05:00:00+00:00,2011-02-23 07:00:00+00:00,-0.325,32.73,32.815,0.085,85.0,53.8,3265.0,-1352.6
2011-02-24,201103,SHORT,2011-02-23 23:00:00+00:00,2011-02-24 01:00:00+00:00,2011-02-24 03:00:00+00:00,0.155,33.66,33.515,0.145,145.0,113.8,3410.0,-1238.8
2011-02-24,201103,LONG,2011-02-24 03:00:00+00:00,2011-02-24 05:00:00+00:00,2011-02-24 07:00:00+00:00,-0.04,33.475,33.64,0.165,165.0,133.8,3575.0,-1105.0
2011-02-25,201103,SHORT,2011-02-24 23:00:00+00:00,2011-02-25 01:00:00+00:00,2011-02-25 03:00:00+00:00,0.15,32.515,32.525,-0.01,-10.0,-41.2,3565.0,-1146.2
2011-02-25,201103,SHORT,2011-02-25 03:00:00+00:00,2011-02-25 05:00:00+00:00,2011-02-25 07:00:00+00:00,0.215,32.74,32.835,-0.095,-95.0,-126.2,3470.0,-1272.4
2011-02-28,201105,LONG,2011-02-27 23:00:00+00:00,2011-02-28 01:00:00+00:00,2011-02-28 03:00:00+00:00,-0.03,33.47,33.575,0.105,105.0,73.8,3575.0,-1198.6
2011-02-28,201105,LONG,2011-02-28 03:00:00+00:00,2011-02-28 05:00:00+00:00,2011-02-28 07:00:00+00:00,-0.125,33.45,33.62,0.17,170.0,138.8,3745.0,-1059.8
2011-03-01,201105,LONG,2011-02-28 23:00:00+00:00,2011-03-01 01:00:00+00:00,2011-03-01 03:00:00+00:00,-0.095,33.855,33.885,0.03,30.0,-1.2,3775.0,-1061.0
2011-03-01,201105,SHORT,2011-03-01 03:00:00+00:00,2011-03-01 05:00:00+00:00,2011-03-01 07:00:00+00:00,0.05,33.935,34.15,-0.215,-215.0,-246.2,3560.0,-1307.2
2011-03-02,201105,LONG,2011-03-01 23:00:00+00:00,2011-03-02 01:00:00+00:00,2011-03-02 03:00:00+00:00,-0.095,34.62,34.525,-0.095,-95.0,-126.2,3465.0,-1433.4
2011-03-02,201105,SHORT,2011-03-02 03:00:00+00:00,2011-03-02 05:00:00+00:00,2011-03-02 07:00:00+00:00,0.02,34.545,34.49,0.055,55.0,23.8,3520.0,-1409.6
2011-03-03,201105,LONG,2011-03-02 23:00:00+00:00,2011-03-03 01:00:00+00:00,2011-03-03 03:00:00+00:00,-0.06,34.54,34.695,0.155,155.0,123.8,3675.0,-1285.8
2011-03-03,201105,SHORT,2011-03-03 03:00:00+00:00,2011-03-03 05:00:00+00:00,2011-03-03 07:00:00+00:00,0.22,34.915,34.435,0.48,480.0,448.8,4155.0,-837.0
2011-03-04,201105,SHORT,2011-03-03 23:00:00+00:00,2011-03-04 01:00:00+00:00,2011-03-04 03:00:00+00:00,0.165,34.445,34.41,0.035,35.0,3.8,4190.0,-833.2
2011-03-04,201105,SHORT,2011-03-04 03:00:00+00:00,2011-03-04 05:00:00+00:00,2011-03-04 07:00:00+00:00,0.03,34.44,34.435,0.005,5.0,-26.2,4195.0,-859.4
2011-03-07,201105,SHORT,2011-03-06 23:00:00+00:00,2011-03-07 01:00:00+00:00,2011-03-07 03:00:00+00:00,0.21,35.94,36.39,-0.45,-450.0,-481.2,3745.0,-1340.6
2011-03-07,201105,LONG,2011-03-07 03:00:00+00:00,2011-03-07 05:00:00+00:00,2011-03-07 07:00:00+00:00,-0.21,36.18,36.335,0.155,155.0,123.8,3900.0,-1216.8
2011-03-08,201105,SHORT,2011-03-07 23:00:00+00:00,2011-03-08 01:00:00+00:00,2011-03-08 03:00:00+00:00,0.08,35.935,35.755,0.18,180.0,148.8,4080.0,-1068.0
2011-03-08,201105,SHORT,2011-03-08 03:00:00+00:00,2011-03-08 05:00:00+00:00,2011-03-08 07:00:00+00:00,0.045,35.8,35.67,0.13,130.0,98.8,4210.0,-969.2
2011-03-09,201105,LONG,2011-03-08 23:00:00+00:00,2011-03-09 01:00:00+00:00,2011-03-09 03:00:00+00:00,-0.06,36.07,36.035,-0.035,-35.0,-66.2,4175.0,-1035.4
2011-03-09,201105,LONG,2011-03-09 03:00:00+00:00,2011-03-09 05:00:00+00:00,2011-03-09 07:00:00+00:00,-0.205,35.83,35.93,0.1,100.0,68.8,4275.0,-966.6
2011-03-10,201105,LONG,2011-03-09 23:00:00+00:00,2011-03-10 01:00:00+00:00,2011-03-10 03:00:00+00:00,-0.17,35.92,35.98,0.06,60.0,28.8,4335.0,-937.8
2011-03-10,201105,SHORT,2011-03-10 03:00:00+00:00,2011-03-10 05:00:00+00:00,2011-03-10 07:00:00+00:00,0.13,36.11,36.065,0.045,45.0,13.8,4380.0,-924.0
