session_date,dir,entry_utc,exit_utc,gc_in,gc_out,si_in,si_out,si_per_gc,gross_usd,net_usd,cum_gross
2011-03-18,LONG_GC,2011-03-18 02:00:00+00:00,2011-03-18 06:00:00+00:00,1409.4,1412.2,34.78,34.78,0.4102,28.0,3.29,204.28
2011-03-18,SHORT_GC,2011-03-18 10:00:00+00:00,2011-03-18 14:00:00+00:00,1415.0,1422.7,34.84,35.27,0.4102,99.37,74.66,303.65
2011-03-21,LONG_GC,2011-03-21 02:00:00+00:00,2011-03-21 06:00:00+00:00,1428.2,1427.9,35.925,35.81,0.4025,43.29,18.58,346.94
2011-03-21,SHORT_GC,2011-03-21 10:00:00+00:00,2011-03-21 14:00:00+00:00,1428.0,1429.9,35.805,35.875,0.4025,9.17,-15.54,356.11
2011-03-22,LONG_GC,2011-03-22 02:00:00+00:00,2011-03-22 06:00:00+00:00,1430.1,1428.7,36.265,36.055,0.3953,69.01,44.3,425.12
2011-03-22,LONG_GC,2011-03-22 10:00:00+00:00,2011-03-22 14:00:00+00:00,1426.4,1427.4,36.05,36.345,0.3953,-106.61,-131.32,318.51
2011-03-23,SHORT_GC,2011-03-23 02:00:00+00:00,2011-03-23 06:00:00+00:00,1428.4,1427.7,36.32,36.25,0.3927,-20.49,-45.2,298.02
2011-03-23,LONG_GC,2011-03-23 10:00:00+00:00,2011-03-23 14:00:00+00:00,1432.5,1438.7,36.475,36.685,0.3927,-20.47,-45.18,277.55
2011-03-24,SHORT_GC,2011-03-24 02:00:00+00:00,2011-03-24 06:00:00+00:00,1438.5,1437.9,37.3,37.3,0.3844,6.0,-18.71,283.55
2011-03-24,LONG_GC,2011-03-24 10:00:00+00:00,2011-03-24 14:00:00+00:00,1441.6,1441.1,37.705,37.835,0.3844,-54.97,-79.68,228.58
2011-03-25,SHORT_GC,2011-03-25 02:00:00+00:00,2011-03-25 06:00:00+00:00,1432.6,1434.4,37.38,37.515,0.385,33.97,9.26,262.55
2011-03-25,LONG_GC,2011-03-25 10:00:00+00:00,2011-03-25 14:00:00+00:00,1434.1,1437.0,37.52,37.605,0.385,-3.72,-28.43,258.83
2011-03-28,SHORT_GC,2011-03-28 02:00:00+00:00,2011-03-28 06:00:00+00:00,1427.5,1423.9,37.225,37.04,0.3829,-34.83,-59.54,224.0
2011-03-28,SHORT_GC,2011-03-28 10:00:00+00:00,2011-03-28 14:00:00+00:00,1414.9,1418.6,36.72,36.96,0.3829,54.89,30.18,278.89
2011-03-29,SHORT_GC,2011-03-29 02:00:00+00:00,2011-03-29 06:00:00+00:00,1417.9,1420.5,36.9,37.03,0.3821,23.68,-1.03,302.57
2011-03-29,SHORT_GC,2011-03-29 10:00:00+00:00,2011-03-29 14:00:00+00:00,1412.0,1418.8,36.57,36.96,0.3821,81.03,56.32,383.6
2011-03-30,SHORT_GC,2011-03-30 02:00:00+00:00,2011-03-30 06:00:00+00:00,1417.5,1421.4,36.95,37.29,0.382,90.87,66.16,474.47
2011-03-30,LONG_GC,2011-03-30 10:00:00+00:00,2011-03-30 14:00:00+00:00,1419.6,1419.6,37.39,37.26,0.382,49.66,24.95,524.13
2011-03-31,LONG_GC,2011-03-31 02:00:00+00:00,2011-03-31 06:00:00+00:00,1427.0,1428.9,37.635,37.68,0.3802,1.89,-22.82,526.02
2011-03-31,SHORT_GC,2011-03-31 10:00:00+00:00,2011-03-31 14:00:00+00:00,1429.3,1439.6,37.655,37.855,0.3802,-26.96,-51.67,499.06
2011-04-01,LONG_GC,2011-04-01 02:00:00+00:00,2011-04-01 06:00:00+00:00,1432.0,1435.2,37.62,37.705,0.3803,-0.33,-25.04,498.73
2011-04-01,SHORT_GC,2011-04-01 10:00:00+00:00,2011-04-01 14:00:00+00:00,1435.2,1422.3,37.645,37.285,0.3803,-7.92,-32.63,490.81
2011-04-04,LONG_GC,2011-04-04 02:00:00+00:00,2011-04-04 06:00:00+00:00,1431.1,1431.6,38.065,38.085,0.3777,-2.55,-27.26,488.26
2011-04-04,LONG_GC,2011-04-04 10:00:00+00:00,2011-04-04 14:00:00+00:00,1434.6,1438.2,38.43,38.53,0.3777,-1.77,-26.48,486.49
2011-04-05,SHORT_GC,2011-04-05 02:00:00+00:00,2011-04-05 06:00:00+00:00,1438.2,1438.7,38.695,38.685,0.3719,-8.72,-33.43,477.77
2011-04-05,SHORT_GC,2011-04-05 10:00:00+00:00,2011-04-05 14:00:00+00:00,1433.1,1438.9,38.4,38.665,0.3719,40.56,15.85,518.33
2011-04-06,LONG_GC,2011-04-06 02:00:00+00:00,2011-04-06 06:00:00+00:00,1452.8,1455.8,39.215,39.445,0.371,-55.34,-80.05,462.99
2011-04-06,SHORT_GC,2011-04-06 10:00:00+00:00,2011-04-06 14:00:00+00:00,1460.4,1461.9,39.485,39.725,0.371,74.05,49.34,537.04
2011-04-07,SHORT_GC,2011-04-07 02:00:00+00:00,2011-04-07 06:00:00+00:00,1457.6,1455.9,39.44,39.335,0.3697,-21.82,-46.53,515.22
2011-04-07,LONG_GC,2011-04-07 10:00:00+00:00,2011-04-07 14:00:00+00:00,1458.0,1463.1,39.475,39.555,0.3697,21.43,-3.28,536.65
2011-04-08,LONG_GC,2011-04-08 02:00:00+00:00,2011-04-08 06:00:00+00:00,1463.1,1468.0,39.785,40.15,0.3682,-85.39,-110.1,451.26
2011-04-08,SHORT_GC,2011-04-08 10:00:00+00:00,2011-04-08 14:00:00+00:00,1471.6,1470.8,40.205,40.21,0.3682,9.84,-14.87,461.1
2011-04-11,LONG_GC,2011-04-11 02:00:00+00:00,2011-04-11 06:00:00+00:00,1473.7,1473.8,41.38,41.61,0.3607,-81.96,-106.67,379.14
2011-04-11,SHORT_GC,2011-04-11 10:00:00+00:00,2011-04-11 14:00:00+00:00,1467.6,1469.0,41.12,41.155,0.3607,-1.38,-26.09,377.76
2011-04-12,LONG_GC,2011-04-12 02:00:00+00:00,2011-04-12 06:00:00+00:00,1459.5,1458.7,40.175,40.135,0.364,6.56,-18.15,384.32
2011-04-12,LONG_GC,2011-04-12 10:00:00+00:00,2011-04-12 14:00:00+00:00,1464.1,1455.1,40.715,40.295,0.364,62.86,38.15,447.18
2011-04-13,SHORT_GC,2011-04-13 02:00:00+00:00,2011-04-13 06:00:00+00:00,1455.7,1458.8,40.18,40.48,0.3624,77.73,53.02,524.91
2011-04-13,SHORT_GC,2011-04-13 10:00:00+00:00,2011-04-13 14:00:00+00:00,1458.9,1458.8,40.385,40.455,0.3624,26.37,1.66,551.28
2011-04-14,LONG_GC,2011-04-14 02:00:00+00:00,2011-04-14 06:00:00+00:00,1458.5,1465.0,40.69,41.395,0.3584,-187.67,-212.38,363.61
2011-04-14,SHORT_GC,2011-04-14 10:00:00+00:00,2011-04-14 14:00:00+00:00,1458.0,1468.0,40.82,41.355,0.3584,91.75,67.04,455.36
2011-04-15,LONG_GC,2011-04-15 02:00:00+00:00,2011-04-15 06:00:00+00:00,1476.9,1476.7,42.24,42.385,0.3503,-52.79,-77.5,402.57
2011-04-15,SHORT_GC,2011-04-15 10:00:00+00:00,2011-04-15 14:00:00+00:00,1477.2,1481.1,42.325,42.625,0.3503,66.09,41.38,468.66
2011-04-18,LONG_GC,2011-04-18 02:00:00+00:00,2011-04-18 06:00:00+00:00,1485.7,1485.9,43.225,43.145,0.3454,29.63,4.92,498.29
2011-04-18,SHORT_GC,2011-04-18 10:00:00+00:00,2011-04-18 14:00:00+00:00,1484.6,1487.5,42.97,42.545,0.3454,-175.81,-200.52,322.48
2011-04-19,SHORT_GC,2011-04-19 02:00:00+00:00,2011-04-19 06:00:00+00:00,1492.4,1491.1,43.13,42.915,0.3449,-61.16,-85.87,261.32
2011-04-19,LONG_GC,2011-04-19 10:00:00+00:00,2011-04-19 14:00:00+00:00,1495.1,1493.8,43.21,43.22,0.3449,-16.45,-41.16,244.87
2011-04-20,LONG_GC,2011-04-20 02:00:00+00:00,2011-04-20 06:00:00+00:00,1497.5,1501.2,44.145,44.34,0.3402,-29.34,-54.05,215.53
2011-04-20,LONG_GC,2011-04-20 10:00:00+00:00,2011-04-20 14:00:00+00:00,1503.9,1503.8,44.495,44.895,0.3402,-137.08,-161.79,78.45
2011-04-21,LONG_GC,2011-04-21 02:00:00+00:00,2011-04-21 06:00:00+00:00,1507.3,1506.6,45.88,45.935,0.3321,-25.27,-49.98,53.18
2011-04-21,LONG_GC,2011-04-21 10:00:00+00:00,2011-04-21 14:00:00+00:00,1508.4,1503.9,46.14,45.83,0.3321,57.96,33.25,111.14
2011-04-25,LONG_GC,2011-04-25 02:00:00+00:00,2011-04-25 06:00:00+00:00,1511.5,1516.9,47.79,49.03,0.3229,-346.4,-371.11,-235.26
2011-04-25,LONG_GC,2011-04-25 10:00:00+00:00,2011-04-25 14:00:00+00:00,1517.2,1505.2,49.165,46.305,0.3229,803.51,778.8,568.25
2011-04-26,SHORT_GC,2011-04-26 02:00:00+00:00,2011-04-26 06:00:00+00:00,1497.8,1502.4,45.755,45.945,0.321,14.99,-9.72,583.24
2011-04-26,SHORT_GC,2011-04-26 10:00:00+00:00,2011-04-26 14:00:00+00:00,1504.8,1498.3,45.915,45.24,0.321,-151.67,-176.38,431.57
2011-04-27,LONG_GC,2011-04-27 02:00:00+00:00,2011-04-27 06:00:00+00:00,1506.8,1508.7,45.665,45.765,0.3307,-14.07,-38.78,417.5
2011-04-27,SHORT_GC,2011-04-27 10:00:00+00:00,2011-04-27 14:00:00+00:00,1506.5,1505.7,45.435,45.075,0.3307,-111.06,-135.77,306.44
2011-04-28,SHORT_GC,2011-04-28 02:00:00+00:00,2011-04-28 06:00:00+00:00,1528.8,1530.2,48.29,48.09,0.3198,-77.95,-102.66,228.49
2011-04-28,LONG_GC,2011-04-28 10:00:00+00:00,2011-04-28 14:00:00+00:00,1532.6,1534.4,48.265,48.93,0.3198,-194.64,-219.35,33.85
2011-04-29,LONG_GC,2011-04-29 02:00:00+00:00,2011-04-29 06:00:00+00:00,1534.9,1534.2,48.405,48.33,0.3167,16.75,-7.96,50.6
2011-04-29,LONG_GC,2011-04-29 10:00:00+00:00,2011-04-29 14:00:00+00:00,1536.7,1543.9,48.875,48.935,0.3167,53.0,28.29,103.6
2011-05-02,SHORT_GC,2011-05-02 02:00:00+00:00,2011-05-02 06:00:00+00:00,1548.0,1558.5,44.385,44.88,0.3263,56.5,31.79,160.1
2011-05-02,LONG_GC,2011-05-02 10:00:00+00:00,2011-05-02 14:00:00+00:00,1556.9,1563.1,45.38,46.54,0.3263,-316.46,-341.17,-156.36
2011-05-03,LONG_GC,2011-05-03 02:00:00+00:00,2011-05-03 06:00:00+00:00,1541.4,1546.1,44.64,45.025,0.3517,-88.39,-113.1,-244.75
2011-05-03,SHORT_GC,2011-05-03 10:00:00+00:00,2011-05-03 14:00:00+00:00,1543.2,1540.1,44.41,43.64,0.3517,-239.77,-264.48,-484.52
2011-05-04,SHORT_GC,2011-05-04 02:00:00+00:00,2011-05-04 06:00:00+00:00,1532.2,1532.5,41.22,41.135,0.3688,-34.35,-59.06,-518.87
2011-05-04,LONG_GC,2011-05-04 10:00:00+00:00,2011-05-04 14:00:00+00:00,1536.3,1533.4,41.33,40.595,0.3688,242.09,217.38,-276.78
2011-05-05,SHORT_GC,2011-05-05 02:00:00+00:00,2011-05-05 06:00:00+00:00,1517.4,1519.3,38.99,39.185,0.3848,56.03,31.32,-220.75
2011-05-05,SHORT_GC,2011-05-05 10:00:00+00:00,2011-05-05 14:00:00+00:00,1501.0,1501.2,38.05,36.955,0.3848,-423.33,-448.04,-644.08
2011-05-06,LONG_GC,2011-05-06 02:00:00+00:00,2011-05-06 06:00:00+00:00,1487.5,1486.8,35.51,34.96,0.4247,226.57,201.86,-417.51
2011-05-06,SHORT_GC,2011-05-06 10:00:00+00:00,2011-05-06 14:00:00+00:00,1485.1,1493.9,34.735,36.07,0.4247,478.95,454.24,61.44
2011-05-09,LONG_GC,2011-05-09 02:00:00+00:00,2011-05-09 06:00:00+00:00,1496.4,1501.6,35.93,35.82,0.4196,98.15,73.44,159.59
2011-05-09,LONG_GC,2011-05-09 10:00:00+00:00,2011-05-09 14:00:00+00:00,1507.2,1503.9,37.28,36.86,0.4196,143.23,118.52,302.82
2011-05-10,SHORT_GC,2011-05-10 02:00:00+00:00,2011-05-10 06:00:00+00:00,1510.0,1509.2,37.59,37.775,0.401,82.18,57.47,385.0
2011-05-10,LONG_GC,2011-05-10 10:00:00+00:00,2011-05-10 14:00:00+00:00,1516.1,1514.5,38.42,38.38,0.401,0.04,-24.67,385.04
2011-05-11,LONG_GC,2011-05-11 02:00:00+00:00,2011-05-11 06:00:00+00:00,1521.2,1524.2,38.89,39.395,0.3937,-168.81,-193.52,216.23
2011-05-11,SHORT_GC,2011-05-11 10:00:00+00:00,2011-05-11 14:00:00+00:00,1524.2,1509.0,39.225,37.145,0.3937,-666.87,-691.58,-450.64
2011-05-12,LONG_GC,2011-05-12 02:00:00+00:00,2011-05-12 06:00:00+00:00,1504.2,1496.6,35.425,34.1,0.4277,490.71,466.0,40.07
2011-05-12,SHORT_GC,2011-05-12 10:00:00+00:00,2011-05-12 14:00:00+00:00,1486.4,1494.7,33.125,33.67,0.4277,150.1,125.39,190.17
2011-05-13,SHORT_GC,2011-05-13 02:00:00+00:00,2011-05-13 06:00:00+00:00,1502.8,1509.7,34.565,35.285,0.4352,244.31,219.6,434.48
2011-05-13,LONG_GC,2011-05-13 10:00:00+00:00,2011-05-13 14:00:00+00:00,1513.3,1509.3,36.16,35.71,0.4352,155.82,131.11,590.3
2011-05-16,LONG_GC,2011-05-16 02:00:00+00:00,2011-05-16 06:00:00+00:00,1491.0,1493.8,35.175,34.625,0.4227,260.51,235.8,850.81
2011-05-16,SHORT_GC,2011-05-16 10:00:00+00:00,2011-05-16 14:00:00+00:00,1492.0,1502.2,34.26,35.11,0.4227,257.34,232.63,1108.15
2011-05-17,LONG_GC,2011-05-17 02:00:00+00:00,2011-05-17 06:00:00+00:00,1491.5,1494.6,33.71,34.215,0.4432,-192.8,-217.51,915.35
2011-05-17,SHORT_GC,2011-05-17 10:00:00+00:00,2011-05-17 14:00:00+00:00,1494.1,1484.2,34.105,33.72,0.4432,-71.62,-96.33,843.73
2011-05-18,LONG_GC,2011-05-18 02:00:00+00:00,2011-05-18 06:00:00+00:00,1490.7,1490.0,34.2,34.305,0.4383,-53.02,-77.73,790.71
2011-05-18,LONG_GC,2011-05-18 10:00:00+00:00,2011-05-18 14:00:00+00:00,1493.3,1497.2,34.52,35.03,0.4383,-184.53,-209.24,606.18
2011-05-19,LONG_GC,2011-05-19 02:00:00+00:00,2011-05-19 06:00:00+00:00,1497.4,1494.1,35.63,35.105,0.4272,191.27,166.56,797.45
2011-05-19,LONG_GC,2011-05-19 10:00:00+00:00,2011-05-19 14:00:00+00:00,1491.8,1491.8,35.35,35.31,0.4272,17.09,-7.62,814.54
2011-05-20,LONG_GC,2011-05-20 02:00:00+00:00,2011-05-20 06:00:00+00:00,1495.9,1498.0,35.185,35.25,0.4273,-6.77,-31.48,807.77
2011-05-20,SHORT_GC,2011-05-20 10:00:00+00:00,2011-05-20 14:00:00+00:00,1501.8,1495.0,35.03,34.66,0.4273,-90.1,-114.81,717.67
2011-05-23,SHORT_GC,2011-05-23 02:00:00+00:00,2011-05-23 06:00:00+00:00,1511.1,1510.7,35.08,34.765,0.4314,-131.9,-156.61,585.77
2011-05-23,SHORT_GC,2011-05-23 10:00:00+00:00,2011-05-23 14:00:00+00:00,1510.1,1513.9,34.73,35.025,0.4314,89.27,64.56,675.04
2011-05-24,SHORT_GC,2011-05-24 02:00:00+00:00,2011-05-24 06:00:00+00:00,1516.1,1517.7,35.045,35.23,0.4325,64.01,39.3,739.05
2011-05-24,LONG_GC,2011-05-24 10:00:00+00:00,2011-05-24 14:00:00+00:00,1522.2,1526.2,35.695,36.22,0.4325,-187.06,-211.77,551.99
2011-05-25,SHORT_GC,2011-05-25 02:00:00+00:00,2011-05-25 06:00:00+00:00,1523.9,1523.2,36.42,36.35,0.4164,-22.15,-46.86,529.84
2011-05-25,LONG_GC,2011-05-25 10:00:00+00:00,2011-05-25 14:00:00+00:00,1526.5,1527.5,37.235,37.335,0.4164,-31.64,-56.35,498.2
2011-05-26,LONG_GC,2011-05-26 02:00:00+00:00,2011-05-26 06:00:00+00:00,1528.4,1530.8,38.225,38.6,0.4024,-126.89,-151.6,371.31
2011-05-26,SHORT_GC,2011-05-26 10:00:00+00:00,2011-05-26 14:00:00+00:00,1521.2,1518.8,37.29,37.035,0.4024,-78.61,-103.32,292.7
2011-05-27,LONG_GC,2011-05-27 02:00:00+00:00,2011-05-27 06:00:00+00:00,1523.5,1524.1,37.54,37.48,0.4082,30.49,5.78,323.19
2011-05-27,LONG_GC,2011-05-27 10:00:00+00:00,2011-05-27 14:00:00+00:00,1526.9,1534.1,37.84,37.975,0.4082,16.89,-7.82,340.08
2011-05-30,LONG_GC,2011-05-30 02:00:00+00:00,2011-05-30 06:00:00+00:00,1536.3,1536.7,38.105,37.99,0.4041,50.47,25.76,390.55
2011-05-30,SHORT_GC,2011-05-30 10:00:00+00:00,2011-05-30 14:00:00+00:00,1537.1,1539.0,37.95,38.195,0.4041,80.0,55.29,470.55
2011-05-31,LONG_GC,2011-05-31 02:00:00+00:00,2011-05-31 06:00:00+00:00,1538.0,1536.4,38.2,38.13,0.4043,12.3,-12.41,482.85
2011-05-31,LONG_GC,2011-05-31 10:00:00+00:00,2011-05-31 14:00:00+00:00,1539.6,1538.6,38.7,38.49,0.4043,74.89,50.18,557.74
2011-06-01,SHORT_GC,2011-06-01 02:00:00+00:00,2011-06-01 06:00:00+00:00,1532.9,1534.2,38.3,38.175,0.3992,-62.9,-87.61,494.84
2011-06-01,SHORT_GC,2011-06-01 10:00:00+00:00,2011-06-01 14:00:00+00:00,1532.3,1536.7,37.94,37.695,0.3992,-141.8,-166.51,353.04
2011-06-02,LONG_GC,2011-06-02 02:00:00+00:00,2011-06-02 06:00:00+00:00,1540.0,1539.7,37.09,37.15,0.4187,-28.12,-52.83,324.92
2011-06-02,LONG_GC,2011-06-02 10:00:00+00:00,2011-06-02 14:00:00+00:00,1544.0,1536.3,37.33,36.61,0.4187,224.43,199.72,549.35
2011-06-03,SHORT_GC,2011-06-03 02:00:00+00:00,2011-06-03 06:00:00+00:00,1533.7,1532.2,36.05,36.01,0.4242,-1.97,-26.68,547.38
2011-06-03,SHORT_GC,2011-06-03 10:00:00+00:00,2011-06-03 14:00:00+00:00,1527.7,1542.5,35.355,36.065,0.4242,153.17,128.46,700.55
2011-06-06,LONG_GC,2011-06-06 02:00:00+00:00,2011-06-06 06:00:00+00:00,1546.3,1547.2,36.7,36.82,0.4254,-42.05,-66.76,658.5
2011-06-06,LONG_GC,2011-06-06 10:00:00+00:00,2011-06-06 14:00:00+00:00,1545.6,1552.6,36.835,37.175,0.4254,-74.65,-99.36,583.85
2011-06-07,SHORT_GC,2011-06-07 02:00:00+00:00,2011-06-07 06:00:00+00:00,1543.6,1547.4,36.57,36.83,0.42,71.2,46.49,655.05
2011-06-07,LONG_GC,2011-06-07 10:00:00+00:00,2011-06-07 14:00:00+00:00,1550.2,1546.7,37.205,37.0,0.42,51.1,26.39,706.15
2011-06-08,SHORT_GC,2011-06-08 02:00:00+00:00,2011-06-08 06:00:00+00:00,1539.9,1542.1,36.745,36.835,0.4164,15.47,-9.24,721.62
2011-06-08,SHORT_GC,2011-06-08 10:00:00+00:00,2011-06-08 14:00:00+00:00,1537.2,1540.0,36.29,36.665,0.4164,128.13,103.42,849.75
2011-06-09,SHORT_GC,2011-06-09 02:00:00+00:00,2011-06-09 06:00:00+00:00,1537.3,1536.1,36.76,36.66,0.418,-29.8,-54.51,819.95
2011-06-09,LONG_GC,2011-06-09 10:00:00+00:00,2011-06-09 14:00:00+00:00,1534.6,1538.5,36.95,37.14,0.418,-40.41,-65.12,779.54
2011-06-10,LONG_GC,2011-06-10 02:00:00+00:00,2011-06-10 06:00:00+00:00,1544.2,1542.2,37.67,37.33,0.4113,119.86,95.15,899.4
2011-06-10,LONG_GC,2011-06-10 10:00:00+00:00,2011-06-10 14:00:00+00:00,1542.6,1531.0,37.42,36.475,0.4113,272.72,248.01,1172.12
2011-06-13,LONG_GC,2011-06-13 02:00:00+00:00,2011-06-13 06:00:00+00:00,1533.0,1531.1,36.175,35.88,0.4234,105.9,81.19,1278.02
2011-06-13,SHORT_GC,2011-06-13 10:00:00+00:00,2011-06-13 14:00:00+00:00,1527.4,1528.1,35.535,35.705,0.4234,64.98,40.27,1343.0
2011-06-14,SHORT_GC,2011-06-14 02:00:00+00:00,2011-06-14 06:00:00+00:00,1520.0,1523.7,34.995,35.165,0.4364,37.18,12.47,1380.18
2011-06-14,SHORT_GC,2011-06-14 10:00:00+00:00,2011-06-14 14:00:00+00:00,1520.0,1522.3,34.915,35.18,0.4364,92.63,67.92,1472.81
2011-06-15,LONG_GC,2011-06-15 02:00:00+00:00,2011-06-15 06:00:00+00:00,1526.2,1523.7,35.515,35.385,0.431,31.03,6.32,1503.84
2011-06-15,SHORT_GC,2011-06-15 10:00:00+00:00,2011-06-15 14:00:00+00:00,1520.6,1529.9,35.235,35.54,0.431,38.46,13.75,1542.3
2011-06-16,LONG_GC,2011-06-16 02:00:00+00:00,2011-06-16 06:00:00+00:00,1527.6,1527.0,35.625,35.39,0.4275,94.46,69.75,1636.76
2011-06-16,LONG_GC,2011-06-16 10:00:00+00:00,2011-06-16 14:00:00+00:00,1525.2,1526.5,35.37,35.305,0.4275,40.79,16.08,1677.55
2011-06-17,SHORT_GC,2011-06-17 02:00:00+00:00,2011-06-17 06:00:00+00:00,1528.2,1527.3,35.5,35.32,0.4304,-68.47,-93.18,1609.08
2011-06-17,SHORT_GC,2011-06-17 10:00:00+00:00,2011-06-17 14:00:00+00:00,1527.8,1536.6,35.265,35.71,0.4304,103.52,78.81,1712.6
2011-06-20,SHORT_GC,2011-06-20 02:00:00+00:00,2011-06-20 06:00:00+00:00,1539.8,1539.2,35.985,35.72,0.4289,-107.66,-132.37,1604.94
2011-06-20,SHORT_GC,2011-06-20 10:00:00+00:00,2011-06-20 14:00:00+00:00,1538.2,1539.2,35.565,35.75,0.4289,69.35,44.64,1674.29
2011-06-21,LONG_GC,2011-06-21 02:00:00+00:00,2011-06-21 06:00:00+00:00,1542.2,1544.3,35.855,36.215,0.4277,-132.97,-157.68,1541.32
2011-06-21,SHORT_GC,2011-06-21 10:00:00+00:00,2011-06-21 14:00:00+00:00,1545.0,1546.7,36.15,36.43,0.4277,102.76,78.05,1644.08
2011-06-22,SHORT_GC,2011-06-22 02:00:00+00:00,2011-06-22 06:00:00+00:00,1547.7,1546.5,36.35,36.36,0.4257,16.26,-8.45,1660.34
2011-06-22,SHORT_GC,2011-06-22 10:00:00+00:00,2011-06-22 14:00:00+00:00,1542.7,1555.5,36.035,36.565,0.4257,97.6,72.89,1757.94
2011-06-23,SHORT_GC,2011-06-23 02:00:00+00:00,2011-06-23 06:00:00+00:00,1546.8,1546.3,36.225,36.2,0.4265,-5.66,-30.37,1752.28
2011-06-23,SHORT_GC,2011-06-23 10:00:00+00:00,2011-06-23 14:00:00+00:00,1541.2,1522.3,36.025,35.28,0.4265,-128.76,-153.47,1623.52
2011-06-24,SHORT_GC,2011-06-24 02:00:00+00:00,2011-06-24 06:00:00+00:00,1522.8,1522.6,35.23,35.07,0.4311,-66.98,-91.69,1556.54
2011-06-24,SHORT_GC,2011-06-24 10:00:00+00:00,2011-06-24 14:00:00+00:00,1518.9,1509.6,34.89,34.66,0.4311,-6.16,-30.87,1550.38
2011-06-27,SHORT_GC,2011-06-27 02:00:00+00:00,2011-06-27 06:00:00+00:00,1502.1,1499.1,34.115,33.655,0.4376,-171.31,-196.02,1379.07
2011-06-27,LONG_GC,2011-06-27 10:00:00+00:00,2011-06-27 14:00:00+00:00,1503.0,1500.0,34.105,33.96,0.4376,33.46,8.75,1412.53
2011-06-28,LONG_GC,2011-06-28 02:00:00+00:00,2011-06-28 06:00:00+00:00,1500.3,1498.2,33.815,33.73,0.446,16.91,-7.8,1429.44
2011-06-28,LONG_GC,2011-06-28 10:00:00+00:00,2011-06-28 14:00:00+00:00,1503.0,1501.1,33.97,33.84,0.446,38.99,14.28,1468.43
2011-06-29,LONG_GC,2011-06-29 02:00:00+00:00,2011-06-29 06:00:00+00:00,1505.4,1506.0,34.06,34.14,0.4428,-29.42,-54.13,1439.01
2011-06-29,LONG_GC,2011-06-29 10:00:00+00:00,2011-06-29 14:00:00+00:00,1508.3,1504.8,34.235,34.15,0.4428,2.63,-22.08,1441.64
2011-06-30,LONG_GC,2011-06-30 02:00:00+00:00,2011-06-30 06:00:00+00:00,1512.5,1510.0,34.93,34.845,0.4333,11.83,-12.88,1453.47
2011-06-30,LONG_GC,2011-06-30 10:00:00+00:00,2011-06-30 14:00:00+00:00,1511.9,1503.2,35.005,34.57,0.4333,101.5,76.79,1554.97
2011-07-01,SHORT_GC,2011-07-01 02:00:00+00:00,2011-07-01 06:00:00+00:00,1499.1,1498.6,34.53,34.425,0.4323,-40.39,-65.1,1514.58
2011-07-01,SHORT_GC,2011-07-01 10:00:00+00:00,2011-07-01 14:00:00+00:00,1491.8,1486.2,34.1,33.845,0.4323,-54.23,-78.94,1460.35
2011-07-04,LONG_GC,2011-07-04 02:00:00+00:00,2011-07-04 06:00:00+00:00,1491.1,1494.6,33.945,34.07,0.439,-19.88,-44.59,1440.47
2011-07-04,LONG_GC,2011-07-04 10:00:00+00:00,2011-07-04 14:00:00+00:00,1496.6,1495.7,34.18,34.14,0.439,8.56,-16.15,1449.03
2011-07-05,LONG_GC,2011-07-05 02:00:00+00:00,2011-07-05 06:00:00+00:00,1497.5,1494.4,34.2,34.02,0.4381,47.86,23.15,1496.89
2011-07-05,LONG_GC,2011-07-05 10:00:00+00:00,2011-07-05 14:00:00+00:00,1500.7,1510.1,34.505,34.98,0.4381,-114.09,-138.8,1382.8
2011-07-06,SHORT_GC,2011-07-06 02:00:00+00:00,2011-07-06 06:00:00+00:00,1513.7,1517.8,35.34,35.88,0.4275,189.84,165.13,1572.64
2011-07-06,SHORT_GC,2011-07-06 10:00:00+00:00,2011-07-06 14:00:00+00:00,1515.3,1526.9,35.67,35.775,0.4275,-71.11,-95.82,1501.53
2011-07-07,LONG_GC,2011-07-07 02:00:00+00:00,2011-07-07 06:00:00+00:00,1528.7,1534.4,36.05,36.23,0.4261,-19.69,-44.4,1481.84
2011-07-07,SHORT_GC,2011-07-07 10:00:00+00:00,2011-07-07 14:00:00+00:00,1526.5,1527.8,35.855,36.355,0.4261,200.04,175.33,1681.88
2011-07-08,LONG_GC,2011-07-08 02:00:00+00:00,2011-07-08 06:00:00+00:00,1532.0,1532.3,36.52,36.435,0.4208,38.77,14.06,1720.65
2011-07-08,SHORT_GC,2011-07-08 10:00:00+00:00,2011-07-08 14:00:00+00:00,1528.6,1543.0,36.22,36.385,0.4208,-74.57,-99.28,1646.08
2011-07-11,SHORT_GC,2011-07-11 02:00:00+00:00,2011-07-11 06:00:00+00:00,1544.0,1546.6,36.575,36.57,0.421,-28.11,-52.82,1617.97
2011-07-11,SHORT_GC,2011-07-11 10:00:00+00:00,2011-07-11 14:00:00+00:00,1544.7,1556.3,36.395,36.52,0.421,-63.37,-88.08,1554.6
2011-07-12,SHORT_GC,2011-07-12 02:00:00+00:00,2011-07-12 06:00:00+00:00,1553.5,1552.1,35.84,35.755,0.4349,-22.97,-47.68,1531.63
2011-07-12,SHORT_GC,2011-07-12 10:00:00+00:00,2011-07-12 14:00:00+00:00,1547.1,1551.5,35.085,35.405,0.4349,95.17,70.46,1626.8
